-5.341423670978628913e-01 -2.978447843566744968e-01 3.673378759483264186e-03 1.497086481153621973e+00 1.089074908095851862e-01 -3.645666035897598273e-02 -4.293581869254510686e+00 2.892482760672768549e+00 -1.934673498240299327e+00 2.389973536630471518e+00 -5.550561033686001622e+00 -1.538884375453926534e+00
-4.574854868923816653e-01 -2.946799476101348292e-01 1.476284022426479527e-04 1.527994173612733153e+00 6.697964448369814194e-02 -2.142291664912647844e-02 -4.169993318989874354e+00 2.607530288870136381e+00 -2.012536450068388660e+00 2.554242006440957447e+00 -5.840397039055823747e+00 -1.579319267929531589e+00
-3.800011661602696877e-01 -2.920460418700716598e-01 -1.773135925979289675e-03 1.549142189667330971e+00 5.961646202885255430e-02 -2.832008396803746553e-03 -4.038233464757603031e+00 2.309407476608952514e+00 -2.092468059771539046e+00 2.716784041623274693e+00 -6.077260016401607956e+00 -1.620977232814766467e+00
-3.015741512101978716e-01 -2.886569020736216018e-01 -2.622737606699178728e-03 1.578186567515390104e+00 7.951493960641838055e-02 1.721421825791440846e-02 -3.898390173042815654e+00 2.000715334489942432e+00 -2.174472321904031613e+00 2.877379397054513621e+00 -6.263093184431393290e+00 -1.661623355210758657e+00
-2.215127120638382685e-01 -2.835819559765809239e-01 -2.579340159649045131e-03 1.624729814496117308e+00 1.166341744020118198e-01 3.644106653875912871e-02 -3.750578876584770072e+00 1.683960424388449173e+00 -2.258464983338490217e+00 3.035203370948632795e+00 -6.399658913413682981e+00 -1.699960890870230834e+00
-1.389038636642943580e-01 -2.763664813979772594e-01 -1.582652351669960877e-03 1.690599534224550560e+00 1.608921733941726939e-01 5.247454941503390535e-02 -3.594963860784969434e+00 1.361575385257602466e+00 -2.344320004415931358e+00 3.189173610508442280e+00 -6.488116724292436466e+00 -1.735581119319734356e+00
-5.292317757515740961e-02 -2.670280436257621570e-01 5.082791358808915437e-04 1.771026110413208565e+00 2.035736545064500969e-01 6.303968858192143809e-02 -3.431765243907771268e+00 1.035956149225434331e+00 -2.431907847504287012e+00 3.338172810773055055e+00 -6.528775917738675716e+00 -1.768707129320440163e+00
3.691915059163367041e-02 -2.559697714245621758e-01 3.773515082194936476e-03 1.856389029386539713e+00 2.379555711467403190e-01 6.634746713878889035e-02 -3.261257794424893053e+00 7.095071473655607530e-01 -2.521117896167949901e+00 3.481155822177728343e+00 -6.521016827970743002e+00 -1.799830912014779960e+00
1.306087431551691547e-01 -2.438437066907213346e-01 8.138852513014448870e-03 1.934348103456583701e+00 2.595856658183576804e-01 6.153603066599634686e-02 -3.083766512523096637e+00 3.846863408697154263e-01 -2.611861416748725517e+00 3.617176987230778185e+00 -6.463368158787488937e+00 -1.829309673071839004e+00
2.275481152665393969e-01 -2.313917395629163376e-01 1.334569150901665328e-02 1.992241518499634045e+00 2.664371743069109399e-01 4.898985299937665128e-02 -2.899661835208537042e+00 6.404239681238987902e-02 -2.704054648006568584e+00 3.745381674667199956e+00 -6.353734044482310495e+00 -1.856982517948684741e+00
3.265813605093407790e-01 -2.192922423381981623e-01 1.898675619083531677e-02 2.019516295993598387e+00 2.589335760194594327e-01 3.039540560829817259e-02 -2.709355199833712646e+00 -2.497631647624068973e-01 -2.797584927067316762e+00 3.865001381933689473e+00 -6.189756493022044559e+00 -1.881879456302461673e+00
4.261230496458305872e-01 -2.080432416387123506e-01 2.459587897595847533e-02 2.009751701527606293e+00 2.397050512258400712e-01 8.467831604286758101e-03 -2.513294178768993969e+00 -5.539544748825324660e-01 -2.892266532513701804e+00 3.975373515983422923e+00 -5.969265971829494255e+00 -1.902099039863484720e+00
5.243681672850565301e-01 -1.979082161742422297e-01 2.976281480415591749e-02 1.961745146194223910e+00 2.129591478021370943e-01 -1.361016037105318779e-02 -2.311955957462391797e+00 -8.456625422524902680e-01 -2.987796136817585158e+00 4.075983831783135614e+00 -5.690728018929561038e+00 -1.914906022579331735e+00
6.195352704807892685e-01 -1.889326233324052362e-01 3.423231596777209784e-02 1.879327730144021880e+00 1.835123302957613611e-01 -3.287901957775527656e-02 -2.105838628535471102e+00 -1.121966006538519522e+00 -3.083718639576789045e+00 4.166507797936598756e+00 -5.353571945677201072e+00 -1.917033400578657343e+00
7.100849663957978786e-01 -1.810142369551375474e-01 3.795123448462266874e-02 1.770033772089121049e+00 1.557098852689646762e-01 -4.719797691935352646e-02 -1.895451121727627308e+00 -1.379943152163177089e+00 -3.179411441260600490e+00 4.246823416650295613e+00 -4.958315581331650179e+00 -1.905101568816462754e+00
7.948676984548858071e-01 -1.739928331597038191e-01 4.104977139696145555e-02 1.643163696425544718e+00 1.325607404736623418e-01 -5.555142852201663123e-02 -1.681303646837673416e+00 -1.616724447812884380e+00 -3.274089672189148814e+00 4.316981389621894039e+00 -4.506472661346196951e+00 -1.876026320897896671e+00
8.731821368263908978e-01 -1.677250351018735597e-01 4.377124532168031462e-02 1.507917621196676272e+00 1.153345058168573356e-01 -5.800165241823625195e-02 -1.463900587509077589e+00 -1.829536144056667313e+00 -3.366828959105770291e+00 4.377142822245756903e+00 -4.000301840156316402e+00 -1.827310187561670629e+00
9.424627782196525194e-01 -1.620610352616670136e-01 4.652875589985458471e-02 1.281398380768912881e+00 1.099585508285747526e-01 -5.377250683914151785e-02 -1.243778296609721501e+00 -2.016218523811548202e+00 -3.456223395829924439e+00 4.425941407680511475e+00 -3.462376739829778227e+00 -1.742596287472406802e+00
9.997091377597212558e-01 -1.568444735462984352e-01 4.991919657159906570e-02 1.029963676556932883e+00 1.185173991454097631e-01 -4.324091661004889758e-02 -1.021481575195990033e+00 -2.175438827220349758e+00 -3.540490465971525946e+00 4.464316293597221375e+00 -2.902953372647364638e+00 -1.623044605000177887e+00
1.043900426519565272e+00 -1.520435376382144321e-01 5.427335263565125772e-02 7.644517333077154309e-01 1.286476835950766950e-01 -3.112878492462041458e-02 -7.974987036983192112e-01 -2.306201505319525058e+00 -3.618082564731304185e+00 4.493554216126600664e+00 -2.325063524891932687e+00 -1.476629099193572880e+00
1.074382602416602106e+00 -1.477354754446091600e-01 5.928308378866152528e-02 4.847389507602393177e-01 1.285617202759472555e-01 -2.241163507866002214e-02 -5.722583498681605985e-01 -2.407647147743651406e+00 -3.687863380021882520e+00 4.514814323931932272e+00 -1.731140639632940292e+00 -1.311778621815999246e+00
1.091639845887766302e+00 -1.439369971357588596e-01 6.434003564734462610e-02 2.349366768197207467e-01 1.194501092860850572e-01 -1.824286489382289170e-02 -3.461282919719836371e-01 -2.479126372616737406e+00 -3.749075799836914413e+00 4.529392146567503552e+00 -1.127148360262314464e+00 -1.135118199331919264e+00
1.097786331941841720e+00 -1.405432428181047910e-01 6.898936321098080027e-02 3.728637203374465803e-02 1.063790730806767892e-01 -1.821141513994331898e-02 -1.194052822018684124e-01 -2.520246737791845604e+00 -3.801301059028872498e+00 4.538783552745978334e+00 -5.173614444832006498e-01 -9.533531993064879861e-01
1.094265207956752084e+00 -1.373389745881374024e-01 7.323827525622937651e-02 -1.545915725578469735e-01 1.019063603070106128e-01 -1.900758848915718932e-02 1.076866932306418112e-01 -2.531336660888045209e+00 -3.844161232658760419e+00 4.544382603404423016e+00 7.359187379479414925e-02 -7.614388594462075943e-01
1.081268014057400917e+00 -1.339950756117657682e-01 7.763673312596314213e-02 -3.415001711953440378e-01 1.145877739184681388e-01 -1.862176811480804883e-02 3.349915859894806447e-01 -2.513431534587094340e+00 -3.877269046103660965e+00 4.547445792487512684e+00 6.419938144584497186e-01 -5.641035089327492980e-01
1.059300763368399290e+00 -1.301090586472165855e-01 8.278609516788258682e-02 -5.100653842697272511e-01 1.391443238763232226e-01 -1.986210989290936035e-02 5.624012822471539108e-01 -2.467700778972356623e+00 -3.900479749483737102e+00 4.548626803661075968e+00 1.186191477129856731e+00 -3.662847866051990309e-01
1.029411897371839135e+00 -1.252464444286045253e-01 8.892403304153327637e-02 -6.542094640777320613e-01 1.691862686650618675e-01 -2.598894822537825208e-02 7.898273467148324567e-01 -2.395389631235350425e+00 -3.913872645785451798e+00 4.548089450721939819e+00 1.704813565562168787e+00 -1.719613044891356024e-01
9.928634097291276772e-01 -1.189662527178686063e-01 9.591915532123412858e-02 -7.736054683258559717e-01 1.996764367160501763e-01 -3.945646812423858618e-02 1.017181518354916880e+00 -2.297799294150123295e+00 -3.917702695068924434e+00 4.545707278962558107e+00 2.196994453420241911e+00 1.582565015220654958e-02
9.508890816430599635e-01 -1.108643403213787071e-01 1.033593151576382430e-01 -8.711631183127279687e-01 2.274820902553470470e-01 -6.153200359405094910e-02 1.244365505813619155e+00 -2.176266169815013196e+00 -3.912353447660184891e+00 4.541227164569622055e+00 2.662190069506566115e+00 1.949564070072175026e-01
9.045531198392479100e-01 -1.006148319733981694e-01 1.106663291893054540e-01 -9.513031375433514958e-01 2.513817344600214332e-01 -9.225658186066686139e-02 1.471267373762867869e+00 -2.032147472680856382e+00 -3.898295130761012306e+00 4.534367897128687375e+00 3.100107953697443186e+00 3.640559703674317582e-01
8.546854351574081354e-01 -8.799823993271378708e-02 1.172043280110235119e-01 -1.018607591542022073e+00 2.714877510205254696e-01 -1.306227314811687634e-01 1.697761319754643505e+00 -1.866810421242067752e+00 -3.876052492537809258e+00 4.524859168892727546e+00 3.510634594907363404e+00 5.222897559967042413e-01
8.018768577858816915e-01 -7.291940565752449976e-02 1.223597664713233918e-01 -1.076947808686645747e+00 2.884717514586697118e-01 -1.748015842726300950e-01 1.923708302419786298e+00 -1.681624884611616189e+00 -3.846182719792803795e+00 4.512440188741313030e+00 3.893771054099003592e+00 6.691705455945333725e-01
7.465141114063490457e-01 -5.542329850771429006e-02 1.255901357022493614e-01 -1.129025366706707834e+00 3.028514754233527784e-01 -2.223367709687834315e-01 2.148956074595139487e+00 -1.477959281324098040e+00 -3.809261976453710119e+00 4.496840763852622658e+00 4.249568642924229422e+00 8.044090658988953813e-01
6.888363579066026920e-01 -3.571411664600775832e-02 1.264512077042392046e-01 -1.176238456559753898e+00 3.145212733949468986e-01 -2.702780643400611305e-01 2.373338239024547214e+00 -1.257179647119094579e+00 -3.765878040214594602e+00 4.477763696278757699e+00 4.578068023671706399e+00 9.278197219537100970e-01
6.289990154360397545e-01 -1.417596275690798449e-02 1.246179807768664494e-01 -1.218793840818458429e+00 3.225927885058279543e-01 -3.152819603089836997e-01 2.596672721772143255e+00 -1.020651491029808566e+00 -3.716626296010995478e+00 4.454880487437672620e+00 4.879249459256728372e+00 1.039279024855931821e+00
5.671362308830363297e-01 8.613858263081818761e-03 1.199115391012025716e-01 -1.255955219376316156e+00 3.255158807508279906e-01 -3.537467654628479452e-01 2.818760489890506094e+00 -7.697437471710142365e-01 -3.662106645419749285e+00 4.427845762685564068e+00 5.152999120702346225e+00 1.138728374299049495e+00
5.034181053986568344e-01 3.189190482678583988e-02 1.123353110507189501e-01 -1.286371583475945490e+00 3.214034156223988248e-01 -3.820596612297082473e-01 3.039385468880645202e+00 -5.058338361668086591e-01 -3.602919529439728041e+00 4.396330366050826832e+00 5.399098036438227055e+00 1.226204309917132251e+00
4.381006223207299932e-01 5.474781124428675094e-02 1.021133905877592979e-01 -1.308404639449551432e+00 3.084609604521036941e-01 -3.970018453840464812e-01 3.258316513097378575e+00 -2.303126566422478705e-01 -3.539660096773394660e+00 4.360069381212817952e+00 5.617234954982996520e+00 1.301880475934982462e+00
3.715647806469072334e-01 7.620047750014691257e-02 8.971477344498607343e-02 -1.320424201249376095e+00 2.854345321897710508e-01 -3.962852273463716712e-01 3.475312022141490598e+00 5.541166792934176799e-02 -3.472910353497720592e+00 4.318918529665100259e+00 5.807042077928781687e+00 1.366104984339714168e+00
3.043378346966806314e-01 9.530485283876953539e-02 7.584435915111759074e-02 -1.321042646863426651e+00 2.520006301850592489e-01 -3.791052701938960046e-01 3.690127402914221477e+00 3.499123190778001269e-01 -3.403229865285977596e+00 4.272909954702484470e+00 5.968148982276519021e+00 1.419420615888277837e+00
2.370876658188987851e-01 1.112709236967141663e-01 6.138683787155006788e-02 -1.309302099190579494e+00 2.090336378524618732e-01 -3.465309287000019056e-01 3.902525082030332992e+00 6.517453002743427426e-01 -3.331146062513582695e+00 4.222296690459676149e+00 6.100247049083312056e+00 1.462560800270875427e+00
1.705846708784777288e-01 1.235686990055108736e-01 4.730306775837295197e-02 -1.284820134607123077e+00 1.586902298276393619e-01 -3.015561844447069428e-01 4.112286226425784896e+00 9.594542232838774165e-01 -3.257145362543623524e+00 4.167575038985041225e+00 6.203154946118592861e+00 1.496422075288136977e+00
1.056346980775085959e-01 1.319936813239437901e-01 3.449621173979371125e-02 -1.247908230370747384e+00 1.042666467622070936e-01 -2.487247520945072843e-01 4.319222831974426136e+00 1.271578190531582164e+00 -3.181666172067055154e+00 4.109476013497141089e+00 6.276876355955997688e+00 1.522017647133906859e+00
4.299740676048910415e-02 1.366773624438051837e-01 2.367908449476082561e-02 -1.199634769839122983e+00 4.981655202020020962e-02 -1.933817840094650964e-01 4.523188508873960068e+00 1.586662179697305497e+00 -3.105094480953511482e+00 4.048921848849085237e+00 6.321641994267701570e+00 1.540421481238444912e+00
-1.668934243112408372e-02 1.380428100501092104e-01 1.527723960147015989e-02 -1.141800349610972543e+00 -4.244190236963804597e-04 -1.407417594040982767e-01 4.724086268744430939e+00 1.903268993602445169e+00 -3.027762254080737403e+00 3.986950885768361097e+00 6.337930060084908668e+00 1.552713006046056998e+00
-7.296111446681594059e-02 1.367199093729629111e-01 9.391806809138036893e-03 -1.076797073781708969e+00 -4.269333171142890987e-02 -9.502676496626574765e-02 4.921871967193825803e+00 2.219991629202850536e+00 -2.949948401909304518e+00 3.924621205047396089e+00 6.326462673489003485e+00 1.559929856962601669e+00
-1.255461322014285730e-01 1.334425767168005705e-01 5.826809592354551329e-03 -1.007359485045345338e+00 -7.428630543331365965e-02 -5.889426691217922172e-02 5.116552717539792461e+00 2.535464868244404979e+00 -2.871881837590871456e+00 3.862908805922296906e+00 6.288178841117768592e+00 1.563031616583854255e+00
-1.743546658063860610e-01 1.289498368562141117e-01 4.166755511286535096e-03 -9.362585770863931511e-01 -9.393335159408437718e-02 -3.326310851332491686e-02 5.308180452961630102e+00 2.848375001489185099e+00 -2.793746052416975267e+00 3.802618109698720161e+00 6.224187843843052015e+00 1.562875200278358134e+00
-2.194483037960270611e-01 1.239065309742050924e-01 3.879198503996668986e-03 -8.660104112774903440e-01 -1.018818333955525540e-01 -1.751334380322416492e-02 5.496841648821719772e+00 3.157466871123761010e+00 -2.715684658251802386e+00 3.744319780186442070e+00 6.135709937258312152e+00 1.560200215051493533e+00
-2.610004530170569881e-01 1.188513548515112983e-01 4.416014297484551973e-03 -7.986611638790686030e-01 -9.969154942411444231e-02 -9.936589159097820867e-03 5.682644822925795758e+00 3.461547813885845315e+00 -2.637807425003850792e+00 3.688324642693626476e+00 6.024013113820303467e+00 1.555623546690912518e+00
-2.992569377130026576e-01 1.141729648283739545e-01 5.293790694248722353e-03 -7.356749449878828839e-01 -8.981938790967244901e-02 -8.276586970305638627e-03 5.865707661118359617e+00 3.759488520687446211e+00 -2.560196424980631047e+00 3.634694059208658956e+00 5.890354122562953876e+00 1.549639863782794835e+00
-3.345017424416149576e-01 1.101103284897894247e-01 6.143495619371126988e-03 -6.779213378482557006e-01 -7.510739656093466665e-02 -1.022139813415786844e-02 6.046145458451939625e+00 4.050221207894695752e+00 -2.482911984885967982e+00 3.583280436710146510e+00 5.735930577758698412e+00 1.542628301134876034e+00
-3.670298755092996634e-01 1.067711290252101319e-01 6.728647020799664001e-03 -6.257397822170932544e-01 -5.829474189092580250e-02 -1.376183656152090741e-02 6.224062101724559426e+00 4.332735763937234807e+00 -2.405998177235502578e+00 3.533786210929977134e+00 5.561847903175898722e+00 1.534863924310775118e+00
-3.971274980573457070e-01 1.041612373049078805e-01 6.937530322768173212e-03 -5.790472168592354363e-01 -4.164210807851925766e-02 -1.738936109965434282e-02 6.399544190474943051e+00 4.606074616255549259e+00 -2.329487692112843344e+00 3.485828312253581807e+00 5.369100856625784068e+00 1.526530522183747518e+00
-4.250588091078700281e-01 1.022186045817900235e-01 6.758114167478541413e-03 -5.374676615607473229e-01 -2.671496908658765879e-02 -2.014993466302632263e-02 6.572658278206365168e+00 4.869327017798399382e+00 -2.253406034941535907e+00 3.438996888215966496e+00 5.158568159583954760e+00 1.517734755961767323e+00
-4.510589294022380180e-01 1.008458749190665332e-01 6.244834656880592777e-03 -5.004570315141079195e-01 -1.433401510685099883e-02 -2.159234635809997166e-02 6.743450727646706611e+00 5.121623305605414345e+00 -2.177775067224480665e+00 3.392900265768793666e+00 4.931016067508607215e+00 1.508518092472028282e+00
-4.753318162287891169e-01 9.993752316894424781e-02 5.485145462925701543e-03 -4.674133217798844275e-01 -4.660675343392187489e-03 -2.165543533822257213e-02 6.911949388072827993e+00 5.362129491884261689e+00 -2.102615984277123484e+00 3.347192651048926049e+00 4.687107483390717810e+00 1.498867534114590727e+00
-4.980520328508367123e-01 9.939912416338313184e-02 4.571503352725534743e-03 -4.377592071768832693e-01 2.627442149852009072e-03 -2.053256287958450665e-02 7.078166224719803168e+00 5.590042379608688883e+00 -2.027951823934178055e+00 3.301584905898200972e+00 4.427413423700878425e+00 1.488723795005352679e+00
-5.193690026838395646e-01 9.915813869055621621e-02 3.581938996617731706e-03 -4.109966819112270131e-01 8.127113186534310613e-03 -1.854254851696483797e-02 7.242100124595068245e+00 5.804585255288209567e+00 -1.953809605862773413e+00 3.255841551736620598e+00 4.152424263798941695e+00 1.477987990541926422e+00
-5.394123801167970411e-01 9.916712578496149344e-02 2.569988256963120967e-03 -3.867315724457482395e-01 1.251161826708382593e-02 -1.602538090456775283e-02 7.403739307511134626e+00 6.005004115199360726e+00 -1.880222168875628208e+00 3.209768850620217773e+00 3.862559739593415920e+00 1.466527144003581418e+00
-5.582974378262441917e-01 9.940126248744378390e-02 1.562905055820385490e-03 -3.646784443807740139e-01 1.637759324623726948e-02 -1.327159638328245274e-02 7.563063023923898953e+00 6.190564344016214804e+00 -1.807229731411695406e+00 3.163199023421235712e+00 3.558176966353008730e+00 1.454179928341181594e+00
-5.761296536084993258e-01 9.985247526802264184e-02 5.658803288040477331e-04 -3.446443008063295732e-01 2.015279173820057335e-02 -1.048622396207966878e-02 7.720042458365208304e+00 6.360547729809769457e+00 -1.734881193674133515e+00 3.115974856928614756e+00 3.239575906439373654e+00 1.440761149439882649e+00
-5.930080539494030356e-01 1.005223691745354558e-01 -4.304633271992350067e-04 -3.265064010544258544e-01 2.406420990818190775e-02 -7.782115652458161323e-03 7.874640941387045068e+00 6.514249720843509728e+00 -1.663235193191312522e+00 3.067937821165350964e+00 2.907003589315960479e+00 1.426067279665342413e+00
-6.090272554400385507e-01 1.014156618034508378e-01 -1.441847626130119981e-03 -3.101847836139736692e-01 2.815531029715812733e-02 -5.194041349086435042e-03 8.026813687226582061e+00 6.650976843698882313e+00 -1.592360895217864947e+00 3.018921088691183030e+00 2.560656543417522801e+00 1.409881429511975703e+00
-6.242783490429878457e-01 1.025351902284693389e-01 -2.483311033763811390e-03 -2.956191624982592026e-01 3.233431190845070108e-02 -2.703800186186726753e-03 8.176507309245257815e+00 6.770044223324706678e+00 -1.522338547107553230e+00 2.968747517978775452e+00 2.200682473027457231e+00 1.391977837322822653e+00
-6.388489390801442847e-01 1.038789153954151473e-01 -3.564474825150187529e-03 -2.827500673719685054e-01 3.643468507481541913e-02 -2.676354574484558595e-04 8.323659342768758407e+00 6.870773187129137760e+00 -1.453259794702174368e+00 2.917231764908262193e+00 1.827182018601645419e+00 1.372126804429959712e+00
-6.528226338909687287e-01 1.054388387444850778e-01 -4.687401993574183759e-03 -2.715064690211148601e-01 4.027252132459688272e-02 2.160323288798260497e-03 8.468197944828620649e+00 6.952488946557665805e+00 -1.385227787055679727e+00 2.864184956268100102e+00 1.440210163438071289e+00 1.350098331907065186e+00
-6.662782687855981489e-01 1.072014065113293807e-01 -5.846719681973127497e-03 -2.617990882543433928e-01 4.368973905202628433e-02 4.612140258704738871e-03 8.610041860137911840e+00 7.014518363905760445e+00 -1.318357099618688189e+00 2.809420423225192476e+00 1.039778335733959613e+00 1.325665625570884743e+00
-6.792891618584784297e-01 1.091488343827336088e-01 -7.031310142561746079e-03 -2.535222191694000426e-01 4.657947969705682895e-02 7.098403473744446107e-03 8.749100671877775071e+00 7.056187849069635476e+00 -1.252773490666589495e+00 2.752759176011510878e+00 6.258573768970863149e-01 1.298608319102398045e+00
-6.919225498811331088e-01 1.112607982250239796e-01 -8.226764036802565461e-03 -2.465555718388761086e-01 4.889353539403532012e-02 9.607793623898672197e-03 8.885275297558401064e+00 7.076821397957392179e+00 -1.188613532297122299e+00 2.694034106051552691e+00 1.983803668059405112e-01 1.268714298445653421e+00
-7.042392583240635329e-01 1.135160402881832259e-01 -9.417863940875712686e-03 -2.407708485426628686e-01 5.063576677681017046e-02 1.211171421966424598e-02 9.018458657137429668e+00 7.075738799978668503e+00 -1.126024146333708620e+00 2.633092661217479424e+00 -2.427535297038657669e-01 1.235781623064151846e+00
-7.162936969008315558e-01 1.158936186642290367e-01 -1.059058903630267709e-02 -2.360392589065260782e-01 5.184780043694141305e-02 1.457137507036234715e-02 9.148536433624880004e+00 7.052254037858608271e+00 -1.065162064158360788e+00 2.569797916725902187e+00 -6.976752123795453286e-01 1.199619768200985037e+00
-7.281340874855742884e-01 1.183736958114355309e-01 -1.173338757694078471e-02 -2.322356251122734694e-01 5.259192225939407495e-02 1.694519241516688826e-02 9.275387853754995859e+00 7.005673888120800719e+00 -1.006193236576027772e+00 2.504028360561160849e+00 -1.166541473226001102e+00 1.160050316292714490e+00
-7.372527101423722584e-01 1.210475246549166939e-01 -1.297095812074889470e-02 -1.265977679632026009e-01 5.978143188409248965e-02 1.811750099882088183e-02 9.398945087740044002e+00 6.935714341785448767e+00 -9.488408915172751312e-01 2.437990229840704348e+00 -1.632570441719144672e+00 1.134733629116089659e+00
-7.393101084429679615e-01 1.241270167276742609e-01 -1.456293462689486722e-02 5.208922994106821025e-02 7.385303727442146804e-02 1.814317763038447023e-02 9.519187708372871981e+00 6.842595712719485412e+00 -8.924301837659279757e-01 2.371330365057417122e+00 -2.092269007520129342e+00 1.121829574692916331e+00
-7.319026088096571847e-01 1.277864336110134391e-01 -1.667163653876441165e-02 2.548071973060127560e-01 9.081781541051135720e-02 1.815610253819515546e-02 9.636064604024870306e+00 6.726733209659967017e+00 -8.364439954193497728e-01 2.303203486915060161e+00 -2.541512791470935007e+00 1.117040971742244038e+00
-7.146984547204519034e-01 1.321209091648608558e-01 -1.927589081737888024e-02 4.468559272437989671e-01 1.075157461411832271e-01 1.927703771998814930e-02 9.749477112120951361e+00 6.588756080431243056e+00 -7.806001205219493810e-01 2.232593685900795766e+00 -2.976025215939928970e+00 1.115449952999672867e+00
-6.887426607627622488e-01 1.371725029670813056e-01 -2.221595277411454739e-02 6.071557898861247304e-01 1.220566737404776975e-01 2.224828345464738288e-02 9.859275603694067414e+00 6.429494644755807897e+00 -7.248597341370414116e-01 2.158505166089165428e+00 -3.392133156613756917e+00 1.112354584827941251e+00
-6.558401510524700662e-01 1.429444957586740172e-01 -2.525850215207500055e-02 7.259212171434363814e-01 1.336866557697420077e-01 2.731624555900837026e-02 9.965264359889554058e+00 6.249945194469765042e+00 -6.693975104320788461e-01 2.080102787927417207e+00 -3.786921338395525805e+00 1.103968655021162482e+00
-6.180635824716121940e-01 1.494080348390298962e-01 -2.815764262707297003e-02 8.020134696364802362e-01 1.424788751478304472e-01 3.425385186717315456e-02 1.006721129571786300e+01 6.051230665186110080e+00 -6.145474685806193715e-01 1.996768423433729289e+00 -4.158262531117846272e+00 1.087706775169741791e+00
