t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7 
1.61291,1.0193299516759509,-0.6824913938728443,3.299908934277713,0.6125912727389962,-0.566598918386509,0.45776601040687975,0.3068353002871389,8.748928590235234,5.20101228103335,-2.195836538240699,0.29572721934789037,-0.5338064380243887,-0.2992381210308603,4.983777499939179,22.752138772808994,-11.053971863633503,0.0006265073169389927,-2.8962314101740603,-0.022858567109894645,4.961394500999506,4.961383943534108,4.951547938977372,4.95233568772451,0.023874077488385076,0.001874596010972573,0.08947557206120393,0.9964206977704182,7.981996889131045e-05,0.05561144570717613,0.9964797320610954,0.00010156640102032076,0.0450503354497578,0.9965237268604011,0.00011517213043933018,0.04501880262254774,0.9965775614543119,0.00013292238226890392,0.04508281926807605,0.997200322047626,8.936175830624661e-05,0.04495558286136999,0.9977876252244742,6.889250333896127e-05,0.045000909288496,0.9989823664878037,2.743165797730848e-05,0.04494768796695717
1.63663,1.2282492444957676,-0.5527275621909307,3.2446991827280036,0.6187313455350015,-0.5639893089347852,0.45268552441488036,0.3068605888381524,8.86714023305314,5.740676762842089,-2.458028855951306,0.29574207965398824,-0.6025029785464474,-0.29978030991681215,5.019035052536063,22.881112540747274,-10.685020290898613,-0.10860615291426172,-4.215739875294696,-0.004567885086537406,4.988371772783093,4.988354946411343,4.974430859265308,4.97460299373,0.02234860411815383,0.0015254733702312403,0.08921047753069569,0.9963372077444949,8.349002592339474e-05,0.05648112619929302,0.996376746522242,0.00010298553885353238,0.04504502376626159,0.9964085686508631,0.00011515820953807297,0.045025414459551355,0.9964468527991861,0.00013070865512574244,0.04511036974336025,0.997110415091607,8.990695601886351e-05,0.04494992980296373,0.9977170671373852,7.05580870890389e-05,0.0450014398522367,0.9989545458190247,2.7820668779074232e-05,0.04494217781308019
1.66035,1.4399834430649265,-0.4101270395894038,3.18337212711854,0.6252689083646009,-0.5610403373933146,0.4469440421848608,0.3074306080089747,8.986188159837228,6.283400410311531,-2.711469905866797,0.2931660192748312,-0.7024973174505462,-0.2998886568886201,5.0263054676286325,23.01139112922591,-10.262155910790124,-0.14353593262469083,-5.511741912430761,-0.001677988539134662,5.015349031639428,5.015318667174961,4.997121668720251,4.997209084795046,0.021091250779359947,0.001257353338793884,0.08884281686240093,0.9962495992750442,8.760846945064403e-05,0.05746539537019088,0.9962732870848313,0.00010345943741066731,0.04503834338660464,0.9962944073670232,0.00011416128383994529,0.04503298494004937,0.9963194291499945,0.0001274236491915964,0.045146350378926274,0.9970202164386767,9.019865293038586e-05,0.04494345186604243,0.9976447927643864,7.227437299874794e-05,0.04500198553311538,0.9989263411616306,2.8204657394078762e-05,0.044935864706803726
1.68407,1.6545449506288967,-0.2546168939720539,3.1161497891609176,0.6323382342793797,-0.5576395405790875,0.44029260996007785,0.3087538524404604,9.105408535674684,6.829214172852973,-2.954880914701519,0.2897614494682594,-0.8332318990534968,-0.2999284575783265,4.995443830877513,23.140378669209664,-9.769336692409237,-0.1686490882200526,-7.005278795756347,-0.0007701844411229082,5.042326272585743,5.042260242631716,5.01909765946699,5.019189875692015,0.020043584080244373,0.001047666699115572,0.08834303355759884,0.9961573541759287,9.224509911557006e-05,0.05857266882057833,0.996169786572981,0.00010350051185025953,0.04503238639579676,0.9961818072789529,0.00011260008807031818,0.04504255617554323,0.9961959756159532,0.00012345353404133393,0.04519786690841606,0.9969299430159907,9.027342268600372e-05,0.04493611114644966,0.9975707501491061,7.40426152802198e-05,0.04500255320433638,0.9988977586648478,2.8582496782851755e-05,0.04492870171456422
1.70779,1.8719276082271283,-0.08612411417030276,3.0432889782003447,0.6400792866278181,-0.5536535945799199,0.43245905668136064,0.31103921272871565,9.223896895530197,7.378087427718201,-3.1866026036543342,0.2857612135471177,-0.9993921088248814,-0.29994672580319387,4.914053483250146,23.26222262019164,-9.18788611249286,-0.17120723032058585,-9.09325084790015,-0.00037781575713142503,5.069303489648252,5.069105663419475,5.038987046270503,5.039197718235022,0.019162433646502445,0.0008811504337419311,0.08767626982340844,0.9960598702337202,9.748394220842974e-05,0.059801087132186945,0.9960652089116375,0.00010457766134350943,0.045029556151753226,0.9960705293865553,0.00011127789239754635,0.04505830627349902,0.9960768860142761,0.0001190896016770098,0.04528451419233156,0.9968397823709213,9.016064506934881e-05,0.04492794087957386,0.997494888983315,7.586116579126159e-05,0.04500315023117824,0.9988688057303506,2.8952934497169846e-05,0.04492071504984809
1.73151,2.0921004601860105,0.09542203315586019,2.965090899273223,0.648664641800527,-0.5489005127215714,0.4230878693611337,0.3145458438927391,9.340454734470066,7.92985073407814,-3.404532700131326,0.2817003003224107,-1.2150775244155076,-0.29995568732311195,4.763966224064799,23.362414864232846,-8.491423795639776,0.06293923769403251,-12.750637462960848,-0.00015362556323477713,5.096280675701628,5.095117218687037,5.052810254745771,5.053978935029513,0.01841524902692503,0.0007471846195774137,0.086802858222672,0.9959564436171872,0.00010342661653294875,0.06110976702828428,0.9959579913007591,0.00010721761087839708,0.04502981873716477,0.9959595423400143,0.0001109870465410818,0.04509694178703421,0.9959624041625812,0.00011448185169483254,0.045470657114863366,0.9967499000113219,8.988235959941396e-05,0.04491910922076661,0.9974171641576727,7.772482564224625e-05,0.04500378433296858,0.9988394911421149,2.931458823573302e-05,0.0449120676164615
1.75523,2.3149993065654035,0.2900843519778332,2.8819134346576534,0.658384782781003,-0.5430588283673122,0.4116167129170371,0.3196690348016112,9.45345261081639,8.483990528908093,-3.6059432078752787,0.2831931740884665,-1.5175135383608602,-0.29995933121175045,4.527794081622146,23.284157593083542,-7.630675185229264,18.004416218425135,-18.48500491275151,-4.252953882674915e-05,5.12325782271491,5.062028394349762,5.000758772586741,5.061989646956209,0.017777051912961035,0.0006381971139639949,0.08567986872645848,0.9958462479675462,0.00011019564964098902,0.062226837088623484,0.9958463379434743,0.00011165335728475767,0.04503351940613464,0.9958464279071532,0.00011311443286113818,0.04547960024870562,0.9958530812108969,0.00010932295168433493,0.045850245597453786,0.996660445746269,8.945426505284773e-05,0.04491000507929293,0.9973375399846027,7.962417306997687e-05,0.045004463394994504,0.9988098251996987,2.966594241617958e-05,0.04490314448029254
1.77895,2.540512081900258,0.4978709069359317,2.7941897762295183,0.6710389202564948,-0.5339283215392191,0.39791695148392503,0.3260206094055588,9.560848652621281,9.036274117158776,-3.786937373338482,0.7102450677942672,-1.9559646526531993,-0.29996033998203625,4.3582515064797125,23.41160286069004,-6.450940995905473,1.169602080622669,-22.10798465531213,3.566150903344926e-05,5.150234920325686,5.144783145860552,5.071597435807833,5.07704799778166,0.01722837284601952,0.0005486790669415146,0.08426439278764972,0.9957284099343474,0.00011783803319882241,0.053681687993470596,0.9957331845420572,0.00011315340141716462,0.04503244117652187,0.9957381044568832,0.00010832345026995088,0.056371929310097504,0.9957497837656427,0.00010329744525419168,0.0459209558575585,0.996571556476709,8.888926955998013e-05,0.044901323139355666,0.9972559955198418,8.154446476094738e-05,0.04500519521549999,0.9987798198495497,3.0005350148974412e-05,0.04489463728049992
1.80267,2.768526323266332,0.7187972062707373,2.7024907371421043,0.6869903680487678,-0.5208022352894082,0.381007524835889,0.33412954740385065,9.664223265633373,9.591580616133967,-3.939949086412886,0.7379871938011634,-2.480350258858412,-0.2999594941165119,4.0654137480048025,23.402018751907057,-5.001832019515882,-0.03439820881517281,-15.756626616088608,0.00017749727542894597,5.177211950500084,5.175456806241347,5.123454075662706,5.125203185014078,0.01675384375622296,0.00047452908979656267,0.082518626196342,0.9956016614072208,0.00012674852712660104,0.05462863752161679,0.9956118028796643,0.00012138166239282308,0.045045832075362724,0.9956367343589004,0.0001013700979827718,0.05520782448819477,0.9956523724706964,9.74112949464128e-05,0.04590111224068376,0.9964833563564729,8.820012023614056e-05,0.04489408890389929,0.9971725304098582,8.346510998355723e-05,0.045005987082908636,0.9987494888169579,3.0331032591752293e-05,0.04488756884302685
1.82639,2.998917024642512,0.9528971301712634,2.60755963857067,0.7044110269272875,-0.5053009857851029,0.36013905347647057,0.3446388009999349,9.76065197616309,10.146659786893926,-4.058588969540372,0.737171292855729,-2.854086188598235,-0.29995528400790966,3.2349586194682844,20.50611380092751,-3.600053424534656,134.61883799092516,-222.40233053677517,-4.072770030790879e-05,5.2041888922157655,4.751617429047529,4.011910518797599,4.464483366707647,0.01634119651599838,0.0004126472402245768,0.08041772436152378,0.9954645972865069,0.00013706412071384818,0.05592579652040735,0.9954690376352396,0.00014276524442470752,0.045181982176785825,0.9955418814898108,9.485286908956283e-05,0.05402378559690529,0.9955606033949851,9.176907571121359e-05,0.045854294297088274,0.9963959621385681,8.73942179049288e-05,0.04488953177032254,0.9970871711555614,8.535925429674941e-05,0.045006845223339836,0.9987188477476132,3.064106934472217e-05,0.044883166779592296
1.8501,3.231363578366822,1.1993769173831614,2.5101435145647706,0.7412328875947173,-0.46336783255452735,0.32118324868011566,0.3642867799180659,9.837382884166097,10.633050160510757,-4.143979665563953,3.9302339834230784,-8.129310626206856,-0.2999562500398727,2.895242840430931,20.664253521660942,1.2890457209656483,22.256909433163187,-95.216138182049,-0.0002885649495694636,5.231165698485073,5.150500949545207,4.8360451138963745,4.9167196740445265,0.015980462322103612,0.00036073419389477267,0.07796429969969769,0.9953155461396853,0.00014905114682161848,0.057243109557788115,0.995316932271604,0.00015210536363573652,0.04569933099865904,0.995453114943463,8.87665463478533e-05,0.05294762850981962,0.9954742013247098,8.640207027544428e-05,0.0457977755213621,0.9963094862572727,8.647588129534467e-05,0.04488869443031711,0.9969999853089846,8.718584657686334e-05,0.04500777395370117,0.9986879141778608,3.093356975237855e-05,0.04488247285042939
1.87382,3.4655550187560813,1.4575194347991478,2.4119797642337417,0.7953532215622271,-0.3844959808799206,0.25403780394385056,0.39375132741868907,9.906055976519898,11.12319149535788,-4.113404421716369,4.458151978994847,-10.38776941924369,-0.29996309459437953,1.8286990791456132,18.0125043292865,6.930159202070817,-2.1717681627131826,-3.181446252613518,0.001631326257440237,5.258142178228233,5.258057176569755,5.250582205321626,5.250611741887351,0.015663477982315186,0.0003169843397884243,0.07519777503711843,0.9951525141459295,0.00016303199375585154,0.05776778753894933,0.9951618929445022,0.0001550393271017322,0.04744640110922169,0.9953700153511112,8.309959235178894e-05,0.05198976388239557,0.995392881930137,8.13193945727597e-05,0.045738595999556396,0.9962240406920051,8.544556526752622e-05,0.044892042209633956,0.9969110889427336,8.889636625102298e-05,0.04500877434838755,0.9986567076793635,3.1206498497194836e-05,0.044885952051793604
1.89754,3.7010991094192254,1.7266233616492188,2.3161368521432246,0.8410511228193316,-0.291713745195436,0.17296771828311028,0.4214468013477918,9.949431412595853,11.550435233276675,-3.9490259950557856,4.406639189281204,-10.46323105212415,-0.2999244007006681,0.338677176969524,13.15342628208489,11.19467572043347,-4.433217769639326,-3.1722774609243545,0.45056184555009543,5.285117830244356,5.28501793567235,5.285096150416957,5.26987694224026,0.015383496486279655,0.00027998149603553215,0.07220247739157115,0.9949730503604913,0.0001794637854382047,0.059713393178585795,0.9950071037665207,0.00015478917798148004,0.04768290309024436,0.9952921764642434,7.78388868678784e-05,0.05114478623019942,0.9953163605065691,7.652142356783752e-05,0.0456801399393381,0.9961397399249352,8.430076706990082e-05,0.044899203091101084,0.9968206524223225,9.04365204110989e-05,0.04500984322533625,0.9986252499995375,3.1457679826121464e-05,0.04489323255551184
1.92126,3.9372620708495196,2.004548463695442,2.22545575738497,0.8713882944122784,-0.19405174032798567,0.08764061004765361,0.44197798858864273,9.957464593345794,11.86242511033448,-3.683496282354463,4.301486430048876,-10.53847520781422,-0.2892373955215255,-1.2558641938807722,7.021428911949625,13.07932789942614,-3.2215792736215207,-3.2041469778667535,23.96469787356915,5.31209070706162,4.915313794769311,5.312091506861161,4.894068691452117,0.015134844925685745,0.00024865156059391104,0.0691093476062673,0.9947742607992203,0.00019878956127101358,0.06216761528058575,0.9948535554568081,0.0001535483097125636,0.04770166100163079,0.9952191935900907,7.298287415270502e-05,0.05040601153227135,0.9952443392738635,7.202123270570995e-05,0.04562443103593462,0.9960566980454749,8.304187946022011e-05,0.04490896771195636,0.9967289115245775,9.174089774494648e-05,0.04501097160510597,0.9985935645325754,3.168546696203316e-05,0.04490310599357548
1.94498,4.173167214909458,2.288174226796701,2.1416825960556394,0.8841726876071762,-0.09325947909019437,-5.4837885550394946e-05,0.45775578667942096,9.927676391621972,12.02896838932734,-3.373263966011266,4.225072870573646,-10.614475285684525,0.2791881221312915,-2.931401777912972,0.835578428321434,15.027921852608653,-1.882681469902983,-3.181987547515804,0.8173902096044816,5.339055237455693,5.338615768282674,5.339072263375774,5.311720465422243,0.014912732530837384,0.00022211239484836096,0.06607072641288617,0.9945527275742186,0.0002215332250015962,0.06497913584701868,0.9947021034066607,0.00015145205014737833,0.047652013395370986,0.9951506640902653,6.852949982537996e-05,0.049765390864342625,0.9951765048900434,6.783438382005976e-05,0.04557269205528998,0.9959750241931788,8.167385229613486e-05,0.044919821357257014,0.9966361668308644,9.274469371311249e-05,0.04501214415063114,0.9985616755344701,3.188899810534082e-05,0.04491405938137171
