-2.190611394582597793e-03 -5.050000634583828862e-04 -4.868445496143403162e-04 -1.065771178764556737e+01
-2.542574479386772168e-03 -4.016715171797358153e-04 -2.840173544905455483e-04 -1.106109994325309387e+01
-2.709844721747345364e-03 -2.819263220401047043e-04 -8.330761247146711845e-05 -1.148407587174735056e+01
-4.534790856476289544e-03 -5.290277489150563284e-05 1.437909496892209038e-04 -1.150025856603035912e+01
-5.032565324174953503e-03 2.105723117407087841e-04 3.580740677891491863e-04 -1.144284733706937729e+01
-5.313446905174046275e-03 2.261471430077821587e-04 4.118124773045683806e-04 -1.145519283487319839e+01
-5.596664926613148516e-03 1.012741298322961114e-05 2.963830947626533430e-04 -1.152862102813352152e+01
-4.997811910286253934e-03 -1.770512849159633362e-04 1.417381862844624418e-04 -1.157967751369147003e+01
-3.954446662518096289e-03 -2.596837058372880591e-04 1.069291631905500140e-06 -1.162411354394201801e+01
-3.838915177492796538e-03 -9.022721390261612129e-05 -2.706989387327163321e-05 -1.125810720252551711e+01
-3.739597199547362028e-03 2.503656389692410222e-04 1.311789272787078353e-05 -1.087308349744281344e+01
-3.373014694161124982e-03 4.853837577956654492e-04 -4.217162045544453619e-05 -1.050408327161536803e+01
-2.885366035264069762e-03 5.914452363040001437e-04 -2.083125033039423535e-04 -1.015197249227116139e+01
-2.392167696479929884e-03 5.933566394129008437e-04 -4.578956765612512969e-04 -9.821766699598297734e+00
-1.958735583791448853e-03 5.269188424771309442e-04 -7.505682059736201728e-04 -9.515404402868345102e+00
-1.615725506629972497e-03 4.287997662712483837e-04 -1.044635661064940990e-03 -9.234281586761646565e+00
-1.366517694776248071e-03 3.251327451895269505e-04 -1.304449087097064863e-03 -8.979437655409586938e+00
-1.196760300405719235e-03 2.275191164395895527e-04 -1.502080994909685274e-03 -8.751886649618279890e+00
-1.082662062750872067e-03 1.341298196395612763e-04 -1.616196347669213162e-03 -8.552621048563114670e+00
-9.974829972335674810e-04 3.452378528201460739e-05 -1.630003974623442375e-03 -8.382494283476882302e+00
-9.163761883394516694e-04 -8.411754904208423866e-05 -1.530132462943367688e-03 -8.242059588381351887e+00
-8.190737044914686571e-04 -2.313743997300332644e-04 -1.307803375231383902e-03 -8.131376064670897463e+00
-6.915863376568687215e-04 -4.096708460841202992e-04 -9.626384560732503815e-04 -8.049892693888189399e+00
-5.265006358821655574e-04 -6.126288371563481938e-04 -5.080342612475002850e-04 -7.996385386525796335e+00
-3.228367835487189197e-04 -8.254682830995951903e-04 2.436501328094420327e-05 -7.969002578275451221e+00
-8.534655815117808686e-05 -1.027092954988706452e-03 5.841185431841727782e-04 -7.965386885637170344e+00
1.761493680584313992e-04 -1.193362873058823048e-03 1.107527610792399808e-03 -7.982866439173216477e+00
4.477578751064803519e-04 -1.301129110571508374e-03 1.529141304680028957e-03 -8.018649936209982343e+00
7.127045308967239201e-04 -1.332472694610398189e-03 1.796268699906788946e-03 -8.070014518654664570e+00
9.533368136996345221e-04 -1.278513429238847809e-03 1.881660914891433722e-03 -8.134441059060094403e+00
1.153621751495970127e-03 -1.141901181800519804e-03 1.789760836582471315e-03 -8.209668082189988780e+00
1.301717741821140084e-03 -9.370888214140227213e-04 1.554309810886306265e-03 -8.293709593715767880e+00
1.391829398556476693e-03 -6.881449896929958676e-04 1.228504933838941993e-03 -8.384854895711098877e+00
1.424699093742876066e-03 -4.243931244315435336e-04 8.714593855610464068e-04 -8.481665462200567163e+00
1.406695172611105438e-03 -1.750489890953166316e-04 5.354920001434254617e-04 -8.582983749026345421e+00
1.347954018519725850e-03 3.577924377951013923e-05 2.576096579002956632e-04 -8.687927779885775692e+00
1.260329328721498943e-03 1.925467281011505882e-04 5.644007441893417187e-05 -8.795907088990270850e+00
1.155604381899932864e-03 2.896703598939676105e-04 -6.612357957097581007e-05 -8.906578238786199364e+00
1.044187579038846625e-03 3.307923191799289064e-04 -1.203749065303433285e-04 -9.019796220828780520e+00
9.343926313239436787e-04 3.264947064944290211e-04 -1.233358342965368282e-04 -9.135571582947999758e+00
8.320377946913759537e-04 2.912146615050015264e-04 -9.385950115464725130e-05 -9.254005264448437629e+00
7.405114168504978167e-04 2.400402487022779141e-04 -4.904199763250405297e-05 -9.375267182100122554e+00
6.610178875763872419e-04 1.861417146617472262e-04 -2.145025324168381431e-06 -9.499557948399733220e+00
5.930977317626928702e-04 1.390776028407647580e-04 3.817766359369423323e-05 -9.627100888630561570e+00
5.351775479722764572e-04 1.041863947555121683e-04 6.766048832906879085e-05 -9.758137906978323173e+00
4.851779311648152238e-04 8.286076943825326779e-05 8.558369882150085317e-05 -9.892916249692646602e+00
4.409150275370699035e-04 7.346349913217586902e-05 9.362867372370020647e-05 -1.003168376378198090e+01
4.005315757200644811e-04 7.255162142127957736e-05 9.470266232089463720e-05 -1.017469496283834118e+01
3.626172320284615225e-04 7.607986121060950069e-05 9.193968252713125011e-05 -1.032219219784908226e+01
3.263143725901751502e-04 8.037372839214684817e-05 8.799452631463866581e-05 -1.047441095458456672e+01
2.912294187586428329e-04 8.274062170993135013e-05 8.466819953859006098e-05 -1.063157896275394165e+01
2.573467230567172415e-04 8.170488202136061417e-05 8.282960077710121993e-05 -1.079390221497940949e+01
2.248979188309019328e-04 7.693871341890590188e-05 8.255059737238834572e-05 -1.096157116416073407e+01
1.942476188436237372e-04 6.897502905617303171e-05 8.336177697682023435e-05 -1.113475198686084866e+01
1.657228006598510106e-04 5.884968216640640293e-05 8.453294931135002521e-05 -1.131358021121005919e+01
1.396124184714908623e-04 4.774211145364137820e-05 8.531926510524368013e-05 -1.149816975324178259e+01
1.160730348318539384e-04 3.669606529455027299e-05 8.513330025602949824e-05 -1.168860051299257208e+01
9.511053205457642434e-05 2.646647460569084842e-05 8.362846892373543284e-05 -1.188492207505430009e+01
7.664882164981623447e-05 1.746462835561235494e-05 8.070978972335440815e-05 -1.208715492054673390e+01
2.113447095530573971e-03 1.459847530323465925e-04 3.985849184423573277e-05 -1.187535847552498325e+01
3.574587852672339583e-03 2.819046334380792551e-04 8.730054731620473518e-07 -1.164864173173574180e+01
4.055405274527246196e-03 3.373458775388082920e-04 4.394468655632977061e-07 -1.143048152470594658e+01
3.842274781577781351e-03 3.293495862828899057e-04 3.811179618096183219e-05 -1.122853518241181980e+01
3.207667852396067776e-03 2.831313104733612640e-04 1.010223549784139419e-04 -1.105124713810587878e+01
2.377529927566235379e-03 2.210016489637700587e-04 1.723107115482735985e-04 -1.090140523690390850e+01
1.524823746295089766e-03 1.593503759071412951e-04 2.358786144776026106e-04 -1.077800079984129766e+01
7.669690634903858495e-04 1.072107102195740680e-04 2.796261761716378746e-04 -1.067778620175680260e+01
1.692381516294472199e-04 6.706524039284955663e-05 2.970774183166102755e-04 -1.059690302392433914e+01
-2.474484557384304395e-04 3.682999119902774510e-05 2.875045354847893808e-04 -1.053186188048845651e+01
-4.947636644377917392e-04 1.222941363010487947e-05 2.547822488469242419e-04 -1.047994348834695266e+01
-6.041768103116629263e-04 -1.104724993250538745e-05 2.054788458298317799e-04 -1.043918858143764083e+01
-6.152574586358872111e-04 -3.592401720464710735e-05 1.468708166347254540e-04 -1.040822219112507696e+01
-5.668993968206414991e-04 -6.338244792924996318e-05 8.541735778078152208e-05 -1.038606518888114749e+01
-4.917301531457973773e-04 -9.261787731390525025e-05 2.593432783648541573e-05 -1.037196125448617501e+01
-4.136038974834055360e-04 -1.216246316079749867e-04 -2.856957226637923952e-05 -1.036527586918825428e+01
-3.472903608059962899e-04 -1.479682068829535346e-04 -7.658072001565097153e-05 -1.036543088690856607e+01
-2.996836932772084516e-04 -1.694034709227021374e-04 -1.175907165500977847e-04 -1.037187279778210858e+01
-2.717379003003839166e-04 -1.843016633608640653e-04 -1.516106254823568200e-04 -1.038405551785268699e+01
-2.605598221802063463e-04 -1.918339242262812050e-04 -1.788247020671485110e-04 -1.040145542509860022e+01
-2.613112802540840107e-04 -1.919408090971241876e-04 -1.994280658492442182e-04 -1.042356475975893204e+01
-2.686980142681538730e-04 -1.852210066341508643e-04 -2.135940336363550962e-04 -1.044993259584745182e+01
-2.779707793064689625e-04 -1.727405933512615732e-04 -2.215385765056976375e-04 -1.048016097849550476e+01
-2.854894032079946520e-04 -1.558020106625090939e-04 -2.236253770218077364e-04 -1.051393031429249802e+01
-2.889125902672540214e-04 -1.358504389976089577e-04 -2.203948000219779768e-04 -1.055099822692692335e+01
-2.871235207842492976e-04 -1.142769672496934952e-04 -2.126074044017656206e-04 -1.059120927099456466e+01
-2.800177669841086292e-04 -9.237314175197797184e-05 -2.011860693693356961e-04 -1.063449338939857292e+01
-2.682184926819375370e-04 -7.123861667207576076e-05 -1.871579896617625582e-04 -1.068084366311751587e+01
-2.527853282636716159e-04 -5.174489270864945922e-05 -1.715675642228464692e-04 -1.073032660604301824e+01
-2.349731535597476828e-04 -3.451988578212494829e-05 -1.553922050535061494e-04 -1.078305097795968237e+01
-2.160372432641333162e-04 -1.991990509064844872e-05 -1.394905798059453694e-04 -1.083917407051810855e+01
-1.971163701376399402e-04 -8.118477886731589876e-06 -1.245234948485107740e-04 -1.089888154804764397e+01
-1.791343785877974604e-04 9.736905753343627623e-07 -1.109923893749253931e-04 -1.096237374141815479e+01
-1.628051127743335158e-04 7.551979348430215566e-06 -9.918372087394655701e-05 -1.102987090257814273e+01
-1.486074395219971755e-04 1.196170683387398626e-05 -8.923551489375958212e-05 -1.110159063123790801e+01
-1.368226158299790107e-04 1.458787639013747750e-05 -8.113479070837037455e-05 -1.117775478955606694e+01
-1.275636184593920142e-04 1.585423551148101851e-05 -7.477511440370787632e-05 -1.125856900622381218e+01
-1.208118514962053247e-04 1.613721479715168883e-05 -6.996408155290900766e-05 -1.134423707299984052e+01
-1.164515114275288532e-04 1.579955618330464162e-05 -6.648825226465704397e-05 -1.143494318431768164e+01
-1.142995449006645181e-04 1.510663082521235268e-05 -6.410109415680431688e-05 -1.153085530211873611e+01
-1.141298122336320553e-04 1.428435376055192663e-05 -6.257943753706918244e-05 -1.163212364212961347e+01
-1.156964798531001648e-04 1.345838747013328174e-05 -6.170027827856472413e-05 -1.173887416783262339e+01
-7.942141131981883539e-04 -3.187584305997526180e-04 1.455823087058716325e-04 -1.168184586776487777e+01
-2.073778656012548183e-03 -9.845350082782200474e-04 5.754092786458275821e-04 -1.139529739778004114e+01
-2.561786062990789592e-03 -1.296689116157156985e-03 7.979148975013616862e-04 -1.115212973657958351e+01
-2.544384227150198186e-03 -1.337269321027623192e-03 8.512018758043971012e-04 -1.089861415648453047e+01
-2.213592951526510699e-03 -1.197551503124449912e-03 7.809544140567059589e-04 -1.065258948707751685e+01
-1.730442235251539174e-03 -9.577951126098493972e-04 6.321429656696020416e-04 -1.041434116268147037e+01
-1.214293518060793886e-03 -6.896566908809464991e-04 4.513146157824332594e-04 -1.018546453849211986e+01
-7.425352325604595016e-04 -4.444225183171668370e-04 2.756293838475920577e-04 -9.965454781613413360e+00
-3.583565822290468716e-04 -2.518233616638498873e-04 1.285647321349892014e-04 -9.753380633768232499e+00
-7.804774388697754972e-05 -1.220042926318720689e-04 1.954503934400997345e-05 -9.548215509172251814e+00
1.013165095037904528e-04 -5.096433556522894648e-05 -5.252629647400919310e-05 -9.349146431663584167e+00
1.947930875371706172e-04 -2.670125768217124218e-05 -9.462353742491214081e-05 -9.155597125451491181e+00
2.233865873823570602e-04 -3.451068362186893168e-05 -1.156220647730438200e-04 -8.967191392554799023e+00
2.091823320879426795e-04 -6.059798567664698155e-05 -1.237630486918828154e-04 -8.783681066821337424e+00
1.719384944396384896e-04 -9.401897052763175111e-05 -1.254627803445595990e-04 -8.604897983553167151e+00
1.272646607310967681e-04 -1.273094825970932931e-04 -1.250609650018663643e-04 -8.430696819663969777e+00
8.587917495828101266e-05 -1.562673122963431638e-04 -1.250851501166383439e-04 -8.260950989025783286e+00
5.390032927687915532e-05 -1.793228489098686040e-04 -1.267119414422035462e-04 -8.095528377948090437e+00
3.361728143674858060e-05 -1.967008898870470368e-04 -1.302649185124099551e-04 -7.934296269081199782e+00
2.457419479884315194e-05 -2.096744497410707453e-04 -1.356172252254539412e-04 -7.777120626983534457e+00
2.458658298565286060e-05 -2.199380857293986580e-04 -1.424868647487004258e-04 -7.623866557796501908e+00
3.069309453057611492e-05 -2.291554614927693301e-04 -1.506174886844041660e-04 -7.474418755711113249e+00
3.985452256527466375e-05 -2.386944525614165258e-04 -1.598611690249995831e-04 -7.328674322624120663e+00
4.943847470434414859e-05 -2.495066859245498314e-04 -1.701943568372943361e-04 -7.186563769791963097e+00
5.746201158329800052e-05 -2.621166543478326005e-04 -1.816939414292229049e-04 -7.048054174991321474e+00
6.270233356481247355e-05 -2.766738518464317842e-04 -1.944966491834176914e-04 -6.913145102388121188e+00
6.460730953833371260e-05 -2.930542535231617229e-04 -2.087576506443061808e-04 -6.781885575603016747e+00
6.321368021719453445e-05 -3.109349992408694252e-04 -2.246168150851768353e-04 -6.654362704172166687e+00
5.899867696915195303e-05 -3.298877484007312066e-04 -2.421746645191041880e-04 -6.530707047192034764e+00
5.269295930018791374e-05 -3.494358212414450104e-04 -2.614769396845628702e-04 -6.411085905719319911e+00
4.517743518583916540e-05 -3.690755356723363079e-04 -2.825002872926668518e-04 -6.295710673324959927e+00
3.737882461268826617e-05 -3.883025987616028907e-04 -3.051414228338877876e-04 -6.184826897007098978e+00
3.020059470026925652e-05 -4.066074692287147130e-04 -3.292019583989030940e-04 -6.078706520955001302e+00
2.447672709038339889e-05 -4.234796553349573500e-04 -3.543747702187266535e-04 -5.977661034470701296e+00
2.096494753056621363e-05 -4.383596783200660596e-04 -3.802110223075361173e-04 -5.882024423771948562e+00
2.033788646940704048e-05 -4.506500540321367598e-04 -4.061016783727944279e-04 -5.792148718064433766e+00
2.316803039931203401e-05 -4.597332190206526725e-04 -4.312689438670525011e-04 -5.708411708365318304e+00
2.995437350788998643e-05 -4.648936616107879338e-04 -4.547142018078570436e-04 -5.631196868302145830e+00
4.106972007969500460e-05 -4.654152950559764523e-04 -4.752549400929839685e-04 -5.560900252425906132e+00
5.676919270172775533e-05 -4.605357194571724211e-04 -4.915063892960563896e-04 -5.497914682333033376e+00
7.714011687515176519e-05 -4.494679538595280910e-04 -5.019068894750872145e-04 -5.442625046434817371e+00
1.020643754967576200e-04 -4.315103638563577704e-04 -5.048317479861147428e-04 -5.395410014684984823e+00
1.311923870979114781e-04 -4.060063120707724238e-04 -4.986312779083762470e-04 -5.356614913355807417e+00
1.638861802583380101e-04 -3.724611198006322343e-04 -4.818056607150678072e-04 -5.326558069192085298e+00
1.992142772893890079e-04 -3.305480762193224731e-04 -4.531210635689564281e-04 -5.305523054184513754e+00
2.359814420050398986e-04 -2.802310633527871353e-04 -4.118425483465582015e-04 -5.293741458324616289e+00
2.727361819266083121e-04 -2.218013520088046864e-04 -3.579039184305049526e-04 -5.291395427993550449e+00
3.078968256386704905e-04 -1.558679568288423578e-04 -2.920071595658157992e-04 -5.298608327542180696e+00
3.398575519382440735e-04 -8.350574159435297794e-05 -2.158610345810996201e-04 -5.315442073524621946e+00
3.671667448342519346e-04 -6.114423406228253199e-06 -1.320583173832351465e-04 -5.341897497927941885e+00
3.887045027299862454e-04 7.457017113798869445e-05 -4.404313950623350848e-05 -5.377914353007912318e+00
4.039016385752047800e-04 1.564925489037916062e-04 4.399875715732637360e-05 -5.423374321770205952e+00
4.128753476321522786e-04 2.375104671305805493e-04 1.275768015822631440e-04 -5.478108690133511871e+00
4.166207429996959810e-04 3.155009597961000445e-04 2.022042019080572128e-04 -5.541895011023036055e+00
4.170381265053424436e-04 3.885561861552422336e-04 2.637991881345447265e-04 -5.614479142754881025e+00
4.170780603083845683e-04 4.550422337130100026e-04 3.088205901568275014e-04 -5.695565381342582612e+00
1.163141202864370616e-03 4.212869595125401379e-03 5.944877570178835891e-03 -5.975597419040672875e+00
3.972140561132153636e-03 1.667439869699327559e-02 2.513652377087177703e-02 -6.701512452551408039e+00
4.790294351553259222e-03 1.952788488234230568e-02 2.896367645001771129e-02 -7.271046289109467153e+00
2.859950643634423528e-03 1.624752674348162174e-02 2.126968541335809426e-02 -8.039654146250564182e+00
4.236375590437824190e-03 8.879006249317977773e-03 4.991205969351555916e-03 -9.061677090245179755e+00
7.539903653624557833e-03 1.267701874005933149e-04 -1.400169864960235100e-02 -1.031918010761518900e+01
8.137345507336524175e-03 -7.610958188696004267e-03 -2.721296466151934546e-02 -1.167424679216372141e+01
5.134120507368888919e-03 -1.217321300856827326e-02 -2.934931337588500555e-02 -1.301237179348575523e+01
1.066088295292144661e-03 -1.294411102784204237e-02 -2.316104952211794910e-02 -1.429813038133178793e+01
-1.761609871186897713e-03 -1.090193475042922078e-02 -1.421477779527419161e-02 -1.554935099919229913e+01
-2.878926033311191013e-03 -7.581435145285753130e-03 -6.088030389695520128e-03 -1.679109038316898506e+01
-3.589348953434434719e-03 -3.759976245000018480e-03 2.262777422729345123e-04 -1.721351278856853639e+01
-3.229960005103782450e-03 -5.839552394866220908e-04 4.375077081438749627e-03 -1.679753428857625863e+01
-2.178922721600584644e-03 1.434064702829807025e-03 6.485393086783308725e-03 -1.652787292528948626e+01
-1.710073639728859618e-03 2.671588867361629482e-03 7.116751416553129816e-03 -1.619088890337249254e+01
-1.498707652782704791e-03 3.155250020281719081e-03 6.602650186484732009e-03 -1.584711951861029178e+01
-1.420847672576219800e-03 3.033785598335669853e-03 5.324490671562931432e-03 -1.549710996843098876e+01
-1.344375873193914828e-03 2.525015480331127549e-03 3.671011724610373506e-03 -1.515195543947626078e+01
-1.205915697427450972e-03 1.846934185513071647e-03 1.989030115772311147e-03 -1.481554198287782498e+01
-9.960986591996956463e-04 1.176468932180263494e-03 5.380688667119548629e-04 -1.448900310636467204e+01
-7.392609748001488512e-04 6.265043120959878920e-04 -5.363874113598066096e-04 -1.417159642092071792e+01
-4.726263793939367019e-04 2.475683951446150388e-04 -1.198809460274702365e-03 -1.386227946823642476e+01
-2.324650230267621964e-04 4.206274301576939934e-05 -1.496579659834740283e-03 -1.356046344647167246e+01
-4.643645000368401554e-05 -1.785601723947038977e-05 -1.523169380053396305e-03 -1.326623000906420202e+01
6.992429672642019867e-05 2.566545438015266356e-05 -1.384080729245451558e-03 -1.298022030519761927e+01
1.138882487163317414e-04 1.281925906056469167e-04 -1.172753112379187890e-03 -1.270342170344873978e+01
9.375923211829562121e-05 2.509345285094388700e-04 -9.580372715421170415e-04 -1.243697243085441428e+01
2.533335268589675948e-05 3.650155555691703135e-04 -7.812339555978153882e-04 -1.218203294947807436e+01
-7.246760709211930163e-05 4.526885643941769288e-04 -6.593473787590564683e-04 -1.193969878446432453e+01
-1.816379504285814406e-04 5.062649991537382377e-04 -5.913677345344148240e-04 -1.171097627829623100e+01
-2.879473099074991715e-04 5.256826638301848043e-04 -5.652127598412270970e-04 -1.149677649014109093e+01
-3.822328981233358292e-04 5.155880893525921493e-04 -5.638605403687213524e-04 -1.129790190536417427e+01
-4.603006421517452651e-04 4.826872799925663315e-04 -5.699536536158122946e-04 -1.111505268338544106e+01
-5.218502251257417512e-04 4.337279707570251830e-04 -5.687015782969706557e-04 -1.094883280953584404e+01
-5.689288203444275993e-04 3.742933639011569724e-04 -5.492728042224837015e-04 -1.079974694682435654e+01
-6.043942703390370319e-04 3.083325747734178002e-04 -5.050735074476064845e-04 -1.066820484577780093e+01
-6.307108425969154553e-04 2.381867099860990322e-04 -4.333413661123941552e-04 -1.055451789793629302e+01
-6.491882980523833169e-04 1.650628606477688720e-04 -3.345145133227256373e-04 -1.045890075680125975e+01
-6.597237411148926256e-04 8.953061209793222730e-05 -2.115684335338985367e-04 -1.038146266183088429e+01
-6.609524168678659883e-04 1.211397437800298960e-05 -6.953859677100160397e-05 -1.032220709409772752e+01
-6.506727197815309616e-04 -6.632308741066905711e-05 8.487494571923770437e-05 -1.028102560660029852e+01
-6.264767680364546898e-04 -1.442996885895886372e-04 2.436340396471392555e-04 -1.025769423762663735e+01
-5.863733265791259974e-04 -2.197287809698189598e-04 3.978504315061415220e-04 -1.025188347103996200e+01
-5.293808366582108960e-04 -2.900385301225494317e-04 5.384071959693148557e-04 -1.026314941656667834e+01
-4.559473439982864029e-04 -3.524817059039064837e-04 6.568010207898544728e-04 -1.029097388022606374e+01
-3.681821482560132530e-04 -4.045882493876606922e-04 7.461500095272965982e-04 -1.033476179277042917e+01
-2.698408442602939772e-04 -4.444861904573382816e-04 8.019964637702714505e-04 -1.039389175834968881e+01
-1.660587986996309162e-04 -4.712276576223639601e-04 8.229068013274609683e-04 -1.046773261104974395e+01
-6.291331322205717669e-05 -4.849475490221744067e-04 8.106154408055454841e-04 -1.055568767405714681e+01
3.321074249418298763e-05 -4.868075156095885703e-04 7.696270042953090584e-04 -1.065721318151251751e+01
1.162577467343495208e-04 -4.788501689724777854e-04 7.064807819713025960e-04 -1.077185241381486591e+01
1.811334032517097903e-04 -4.636876724818939088e-04 6.287013981229883086e-04 -1.089922202409908003e+01
2.242234229426487424e-04 -4.440980407765526827e-04 5.436391703992626834e-04 -1.103901604115143265e+01
2.706754205966666049e-05 -1.207236109422582526e-03 1.562192867494704984e-03 -1.107781487073681603e+01
-9.382952745575767750e-04 -5.040163587244128607e-03 7.035255005520324456e-03 -1.059405311763608282e+01
-5.954347194242481933e-05 -6.612205491279332659e-03 9.255273012389514387e-03 -1.020292506329425208e+01
1.238918386185172693e-03 -6.789231486965308093e-03 9.083565331318307901e-03 -9.786015342627967684e+00
2.621814074176165299e-03 -6.164296188024276368e-03 7.169065361785742496e-03 -9.404511451627319829e+00
3.143338978473686485e-03 -5.299706713771279443e-03 4.262948398086580104e-03 -9.070205787331047986e+00
2.294664022838621698e-03 -4.509000748310731943e-03 1.042183469895902048e-03 -8.792142813635969389e+00
1.618334702178092499e-04 -3.738617969072155489e-03 -2.049466725261434030e-03 -8.563897190810628501e+00
-2.623005526305732804e-03 -2.775506412931727507e-03 -4.713614385585401800e-03 -8.372482082943506043e+00
-5.231726377289802610e-03 -1.509840186545041707e-03 -6.693006411376503650e-03 -8.208576849870762970e+00
-6.982264003697336019e-03 -6.666457612097831387e-05 -7.753535072275941076e-03 -8.073875546752011800e+00
-7.519224930985279887e-03 1.251318711664339833e-03 -7.774968846350371887e-03 -7.979858563163043428e+00
-6.835162715449261128e-03 2.133208339557102207e-03 -6.853314313368330524e-03 -7.939999773023372676e+00
-5.193778793692316320e-03 2.422682362383743460e-03 -5.304051612657942338e-03 -7.961045420068790790e+00
-3.014858736414272045e-03 2.176469983140583153e-03 -3.546684372492905912e-03 -8.038552521738099088e+00
-7.544223951849171605e-04 1.601683786888130623e-03 -1.956805081056986473e-03 -8.158721667193855609e+00
1.204826379264611891e-03 9.370802538012923399e-04 -7.745862988433743768e-04 -8.304566127143402809e+00
2.628604713599547171e-03 3.613443839637908717e-04 -8.826151688584582544e-05 -8.462243052629895956e+00
3.447779142896401083e-03 -3.623352381021405222e-05 1.370786870802526147e-04 -8.624194648543509700e+00
3.722465709541877832e-03 -2.395707806964186837e-04 1.485716635646339157e-05 -8.788602674736193165e+00
3.585081802653600214e-03 -2.766237234835822179e-04 -3.080815523557600688e-04 -8.956922579687477182e+00
3.190135825224371668e-03 -1.956109132554284535e-04 -6.894078724350022336e-04 -9.131395754630359463e+00
2.680456567822064873e-03 -4.963179028677489057e-05 -1.017380614727475541e-03 -9.313590611551145315e+00
2.168336385690028401e-03 1.135295916373513236e-04 -1.223369335433016625e-03 -9.503970916288418280e+00
1.728032877388097077e-03 2.583551892285651519e-04 -1.281929953861338234e-03 -9.702144526628893928e+00
1.396330684973634551e-03 3.653303827597098596e-04 -1.201698963747693805e-03 -9.907277100244598955e+00
1.178781217133162418e-03 4.306910626598603464e-04 -1.011688284026535101e-03 -1.011845968829035236e+01
1.058858291704767307e-03 4.626476530956158406e-04 -7.477113209473085220e-04 -1.033492431631870545e+01
1.007671970512047377e-03 4.755077415166675259e-04 -4.425424203136352208e-04 -1.055610143407121448e+01
9.926356624816445873e-04 4.839129254550211812e-04 -1.212256544773360201e-04 -1.078162306241942581e+01
9.840116890561523277e-04 4.985952282220429410e-04 1.989803778951193536e-04 -1.101125903807001372e+01
9.591014777343143116e-04 5.245000129914800802e-04 5.059951527387196446e-04 -1.124488066651906060e+01
9.040609485487793862e-04 5.610004922961264739e-04 7.897896219982436516e-04 -1.148240824094908064e+01
8.138075333304906067e-04 6.034373443618568089e-04 1.040307032479842464e-03 -1.172377536521467079e+01
6.907589618009857269e-04 6.453237420974144989e-04 1.247255194895158237e-03 -1.196893094210113162e+01
5.427059499394371045e-04 6.802467893820551836e-04 1.401268496695667887e-03 -1.221783973243343091e+01
3.805952740895679476e-04 7.034108672070993329e-04 1.495957872268194322e-03 -1.247052358022424201e+01
2.165062929359029553e-04 7.121923089435933107e-04 1.529408246477098610e-03 -1.272708128881192380e+01
6.193697354228699936e-05 7.062986509990265560e-04 1.505007785460116265e-03 -1.298771900682842428e+01
-7.331686419448368852e-05 6.871988955982621938e-04 1.430826356476649908e-03 -1.325276450683070806e+01
